Time,x,y,Ux,Uy,p,,
0.4,0.6,0.5,-0.061962,-0.014658,0.015988,,0.1
0.4,0.65,0.5,-0.059696,-0.024286,0.020922,,0.1
0.4,0.7,0.5,-0.055651,-0.034135,0.025701,,0.1
0.4,0.75,0.5,-0.049488,-0.043823,0.030091,,0.1
0.4,0.8,0.5,-0.040916,-0.052399,0.033794,,0.1
0.4,0.85,0.5,-0.029905,-0.057719,0.03648,,0.1
0.4,0.9,0.5,-0.01726,-0.055455,0.037784,,0.1
0.4,0.95,0.5,-0.0064116,-0.038565,0.037106,,0.1
0.4,1,0.5,0,0,0.036173,,0.1
0.4,0,0.55,0,0,-0.019702,,0.1
0.4,0.05,0.55,-0.0062638,0.041629,-0.020562,,0.1
0.4,0.1,0.55,-0.016534,0.059435,-0.021348,,0.1
0.4,0.15,0.55,-0.028578,0.062436,-0.020656,,0.1
0.4,0.2,0.55,-0.039494,0.058258,-0.019004,,0.1
0.4,0.25,0.55,-0.048676,0.051035,-0.016554,,0.1
0.4,0.3,0.55,-0.056114,0.042551,-0.013385,,0.1
0.4,0.35,0.55,-0.06195,0.033514,-0.0095835,,0.1
0.4,0.4,0.55,-0.066372,0.024192,-0.0052323,,0.1
0.4,0.45,0.55,-0.069549,0.014654,-0.0004093,,0.1
0.4,0.5,0.55,-0.071588,0.0048552,0.0048106,,0.1
0.4,0.55,0.55,-0.072499,-0.0053157,0.010349,,0.1
0.4,0.6,0.55,-0.072172,-0.015999,0.016118,,0.1
0.4,0.65,0.55,-0.07035,-0.027311,0.021997,,0.1
0.4,0.7,0.55,-0.066609,-0.039242,0.027816,,0.1
0.4,0.75,0.55,-0.060373,-0.051452,0.033312,,0.1
0.4,0.8,0.55,-0.051021,-0.062827,0.038114,,0.1
0.4,0.85,0.55,-0.038168,-0.070584,0.041755,,0.1
0.4,0.9,0.55,-0.022532,-0.068919,0.043656,,0.1
0.4,0.95,0.55,-0.0085502,-0.048422,0.042881,,0.1
0.4,1,0.55,0,0,0.041676,,0.1
0.4,0,0.6,0,0,-0.025986,,0.1
0.4,0.05,0.6,-0.0079976,0.050921,-0.027039,,0.1
0.4,0.1,0.6,-0.020661,0.071991,-0.027954,,0.1
0.4,0.15,0.6,-0.035046,0.074759,-0.027022,,0.1
0.4,0.2,0.6,-0.0476,0.068944,-0.02496,,0.1
0.4,0.25,0.6,-0.057763,0.059766,-0.021998,,0.1
0.4,0.3,0.6,-0.065722,0.049437,-0.018244,,0.1
0.4,0.35,0.6,-0.071811,0.038795,-0.013802,,0.1
0.4,0.4,0.6,-0.076385,0.028113,-0.0087639,,0.1
0.4,0.45,0.6,-0.079744,0.017402,-0.0032097,,0.1
0.4,0.5,0.6,-0.082088,0.0065215,0.0027955,,0.1
0.4,0.55,0.6,-0.08349,-0.0047629,0.0091899,,0.1
0.4,0.6,0.6,-0.083859,-0.016751,0.015912,,0.1
0.4,0.65,0.6,-0.082891,-0.029756,0.022878,,0.1
0.4,0.7,0.6,-0.080013,-0.043989,0.029946,,0.1
0.4,0.75,0.6,-0.074335,-0.059288,0.036853,,0.1
0.4,0.8,0.6,-0.064715,-0.074478,0.043164,,0.1
0.4,0.85,0.6,-0.050064,-0.086042,0.048239,,0.1
0.4,0.9,0.6,-0.030654,-0.086085,0.051148,,0.1
0.4,0.95,0.6,-0.012109,-0.061548,0.050359,,0.1
0.4,1,0.6,0,0,0.048798,,0.1
0.4,0,0.65,0,0,-0.033932,,0.1
0.4,0.05,0.65,-0.010636,0.062695,-0.035216,,0.1
0.4,0.1,0.65,-0.026531,0.087324,-0.036231,,0.1
0.4,0.15,0.65,-0.043751,0.089196,-0.034902,,0.1
0.4,0.2,0.65,-0.057987,0.080934,-0.032252,,0.1
0.4,0.25,0.65,-0.068897,0.06916,-0.028613,,0.1
0.4,0.3,0.65,-0.077025,0.056583,-0.024124,,0.1
0.4,0.35,0.65,-0.083002,0.04415,-0.018911,,0.1
0.4,0.4,0.65,-0.087413,0.032097,-0.013082,,0.1
0.4,0.45,0.65,-0.090735,0.020336,-0.0067161,,0.1
0.4,0.5,0.65,-0.093295,0.0085953,0.00013339,,0.1
0.4,0.55,0.65,-0.09526,-0.0035273,0.0074357,,0.1
0.4,0.6,0.65,-0.096604,-0.016542,0.015174,,0.1
0.4,0.65,0.65,-0.097028,-0.031042,0.023326,,0.1
0.4,0.7,0.65,-0.095848,-0.047612,0.031824,,0.1
0.4,0.75,0.65,-0.091833,-0.066514,0.040472,,0.1
0.4,0.8,0.65,-0.083102,-0.086805,0.048829,,0.1
0.4,0.85,0.65,-0.067327,-0.10431,0.056085,,0.1
0.4,0.9,0.65,-0.043565,-0.1083,0.060762,,0.1
0.4,0.95,0.65,-0.018393,-0.079843,0.060298,,0.1
0.4,1,0.65,0,0,0.058381,,0.1
0.4,0,0.7,0,0,-0.044234,,0.1
0.4,0.05,0.7,-0.014878,0.078084,-0.04574,,0.1
0.4,0.1,0.7,-0.035128,0.10622,-0.0467,,0.1
0.4,0.15,0.7,-0.05553,0.10594,-0.044677,,0.1
0.4,0.2,0.7,-0.071109,0.094001,-0.041155,,0.1
0.4,0.25,0.7,-0.082097,0.078778,-0.036593,,0.1
0.4,0.3,0.7,-0.089643,0.063489,-0.031158,,0.1
0.4,0.35,0.7,-0.094807,0.049117,-0.025006,,0.1
0.4,0.4,0.7,-0.098474,0.035778,-0.01826,,0.1
0.4,0.45,0.7,-0.10132,0.023222,-0.011003,,0.1
0.4,0.5,0.7,-0.10383,0.011004,-0.0032719,,0.1
0.4,0.55,0.7,-0.10629,-0.0014742,0.0049412,,0.1
0.4,0.6,0.7,-0.1088,-0.014962,0.013679,,0.1
0.4,0.65,0.7,-0.11116,-0.030409,0.023016,,0.1
0.4,0.7,0.7,-0.1127,-0.048953,0.033022,,0.1
0.4,0.75,0.7,-0.11198,-0.071644,0.043678,,0.1
0.4,0.8,0.7,-0.10625,-0.09837,0.054713,,0.1
0.4,0.85,0.7,-0.091309,-0.12485,0.065275,,0.1
0.4,0.9,0.7,-0.063706,-0.13698,0.073149,,0.1
0.4,0.95,0.7,-0.029506,-0.10636,0.074124,,0.1
0.4,1,0.7,0,0,0.072231,,0.1
0.4,0,0.75,0,0,-0.058227,,0.1
0.4,0.05,0.75,-0.021922,0.098883,-0.05973,,0.1
0.4,0.1,0.75,-0.047694,0.12946,-0.060102,,0.1
0.4,0.15,0.75,-0.070766,0.12472,-0.05682,,0.1
0.4,0.2,0.75,-0.08624,0.1073,-0.051968,,0.1
0.4,0.25,0.75,-0.095626,0.087581,-0.046108,,0.1
0.4,0.3,0.75,-0.10103,0.069146,-0.039424,,0.1
0.4,0.35,0.75,-0.10405,0.052821,-0.032098,,0.1
0.4,0.4,0.75,-0.10591,0.038455,-0.024278,,0.1
0.4,0.45,0.75,-0.10746,0.025548,-0.016049,,0.1
0.4,0.5,0.75,-0.1093,0.013437,-0.0074276,,0.1
0.4,0.55,0.75,-0.11184,0.0013255,0.0016408,,0.1
0.4,0.6,0.75,-0.11533,-0.011767,0.011257,,0.1
0.4,0.65,0.75,-0.11982,-0.027156,0.021607,,0.1
0.4,0.7,0.75,-0.12491,-0.046659,0.032965,,0.1
0.4,0.75,0.75,-0.12926,-0.072541,0.045644,,0.1
0.4,0.8,0.75,-0.12955,-0.10648,0.059882,,0.1
0.4,0.85,0.75,-0.11939,-0.14548,0.075253,,0.1
0.4,0.9,0.75,-0.091378,-0.17249,0.088907,,0.1
0.4,0.95,0.75,-0.047228,-0.14514,0.094362,,0.1
0.4,1,0.75,0,0,0.094012,,0.1
0.4,0,0.8,0,0,-0.07878,,0.1
0.4,0.05,0.8,-0.033293,0.1274,-0.079326,,0.1
0.4,0.1,0.8,-0.064333,0.1567,-0.077468,,0.1
0.4,0.15,0.8,-0.08637,0.14353,-0.07181,,0.1
0.4,0.2,0.8,-0.097314,0.11829,-0.064876,,0.1
0.4,0.25,0.8,-0.10118,0.093149,-0.057141,,0.1
0.4,0.3,0.8,-0.10128,0.071503,-0.048761,,0.1
0.4,0.35,0.8,-0.099754,0.053625,-0.039947,,0.1
0.4,0.4,0.8,-0.097968,0.038859,-0.030861,,0.1
0.4,0.45,0.8,-0.096803,0.026333,-0.021581,,0.1
0.4,0.5,0.8,-0.096836,0.015145,-0.012093,,0.1
0.4,0.55,0.8,-0.09848,0.0043381,-0.0023037,,0.1
0.4,0.6,0.8,-0.1021,-0.0072344,0.0079681,,0.1
0.4,0.65,0.8,-0.10803,-0.021151,0.019011,,0.1
0.4,0.7,0.8,-0.11642,-0.03985,0.031263,,0.1
0.4,0.75,0.8,-0.12666,-0.067109,0.045504,,0.1
0.4,0.8,0.8,-0.13588,-0.10748,0.062963,,0.1
0.4,0.85,0.8,-0.1364,-0.16162,0.084623,,0.1
0.4,0.9,0.8,-0.11695,-0.21224,0.10798,,0.1
0.4,0.95,0.8,-0.068271,-0.20049,0.1245,,0.1
0.4,1,0.8,0,0,0.12962,,0.1
0.4,0,0.85,0,0,-0.1123,,0.1
0.4,0.05,0.85,-0.048164,0.16451,-0.1085,,0.1
0.4,0.1,0.85,-0.076952,0.18211,-0.09971,,0.1
0.4,0.15,0.85,-0.084965,0.15493,-0.089626,,0.1
0.4,0.2,0.85,-0.080745,0.12032,-0.079358,,0.1
0.4,0.25,0.85,-0.071501,0.090285,-0.068901,,0.1
0.4,0.3,0.85,-0.061151,0.066752,-0.058273,,0.1
0.4,0.35,0.85,-0.051604,0.048802,-0.04765,,0.1
0.4,0.4,0.85,-0.043798,0.035002,-0.037156,,0.1
0.4,0.45,0.85,-0.03817,0.024045,-0.02681,,0.1
0.4,0.5,0.85,-0.034944,0.014832,-0.016539,,0.1
0.4,0.55,0.85,-0.034314,0.0063607,-0.0061982,,0.1
0.4,0.6,0.85,-0.036579,-0.0024934,0.0044786,,0.1
0.4,0.65,0.85,-0.042222,-0.013315,0.015892,,0.1
0.4,0.7,0.85,-0.052008,-0.028821,0.028504,,0.1
0.4,0.75,0.85,-0.066773,-0.054002,0.043644,,0.1
0.4,0.8,0.85,-0.085758,-0.096768,0.063962,,0.1
0.4,0.85,0.85,-0.10316,-0.1643,0.092998,,0.1
0.4,0.9,0.85,-0.10902,-0.24554,0.13062,,0.1
0.4,0.95,0.85,-0.07527,-0.27076,0.17087,,0.1
0.4,1,0.85,0,0,0.1907,,0.1
0.4,0,0.9,0,0,-0.17221,,0.1
0.4,0.05,0.9,-0.046054,0.2092,-0.15262,,0.1
0.4,0.1,0.9,-0.042331,0.18795,-0.12404,,0.1
0.4,0.15,0.9,-0.0068909,0.14119,-0.10702,,0.1
0.4,0.2,0.9,0.028245,0.10118,-0.091858,,0.1
0.4,0.25,0.9,0.058804,0.0713,-0.078117,,0.1
0.4,0.3,0.9,0.083606,0.050136,-0.065221,,0.1
0.4,0.35,0.9,0.10294,0.035377,-0.053003,,0.1
0.4,0.4,0.9,0.11749,0.024921,-0.041395,,0.1
0.4,0.45,0.9,0.12792,0.017204,-0.030285,,0.1
0.4,0.5,0.9,0.13476,0.011134,-0.019513,,0.1
0.4,0.55,0.9,0.1383,0.0058781,-0.0088667,,0.1
0.4,0.6,0.9,0.1385,0.00062371,0.0019622,,0.1
0.4,0.65,0.9,0.13494,-0.0057729,0.013505,,0.1
0.4,0.7,0.9,0.12643,-0.015518,0.026459,,0.1
0.4,0.75,0.9,0.11059,-0.033316,0.042739,,0.1
0.4,0.8,0.9,0.084415,-0.068546,0.066605,,0.1
0.4,0.85,0.9,0.047282,-0.13592,0.10535,,0.1
0.4,0.9,0.9,-0.0057485,-0.24034,0.16399,,0.1
0.4,0.95,0.9,-0.024055,-0.31778,0.25648,,0.1
0.4,1,0.9,0,0,0.31458,,0.1
0.4,0,0.95,0,0,-0.31275,,0.1
0.4,0.05,0.95,0.12071,0.18713,-0.23506,,0.1
0.4,0.1,0.95,0.19109,0.14087,-0.13732,,0.1
0.4,0.15,0.95,0.2855,0.093179,-0.10747,,0.1
0.4,0.2,0.95,0.35008,0.061142,-0.090131,,0.1
0.4,0.25,0.95,0.39389,0.039913,-0.076021,,0.1
0.4,0.3,0.95,0.42438,0.026162,-0.06344,,0.1
0.4,0.35,0.95,0.44586,0.017428,-0.051772,,0.1
0.4,0.4,0.95,0.46099,0.011818,-0.040677,,0.1
0.4,0.45,0.95,0.47156,0.0080505,-0.029979,,0.1
0.4,0.5,0.95,0.47868,0.0053327,-0.019539,,0.1
0.4,0.55,0.95,0.48297,0.0031584,-0.0091699,,0.1
0.4,0.6,0.95,0.48465,0.0011321,0.0014129,,0.1
0.4,0.65,0.95,0.48344,-0.0012157,0.012736,,0.1
0.4,0.7,0.95,0.47821,-0.0049226,0.025911,,0.1
0.4,0.75,0.95,0.46615,-0.012489,0.043618,,0.1
0.4,0.8,0.95,0.44112,-0.029729,0.072076,,0.1
0.4,0.85,0.95,0.39475,-0.069297,0.12502,,0.1
0.4,0.9,0.95,0.2943,-0.14789,0.22182,,0.1
0.4,0.95,0.95,0.19308,-0.23302,0.41816,,0.1
0.4,1,0.95,0,0,0.55265,,0.1
0.4,0,1,0.5,0,-0.41449,,0.1
0.4,0.05,1,1,0,-0.29099,,0.1
0.4,0.1,1,1,0,-0.13868,,0.1
0.4,0.15,1,1,0,-0.10008,,0.1
0.4,0.2,1,1,0,-0.083398,,0.1
0.4,0.25,1,1,0,-0.070593,,0.1
0.4,0.3,1,1,0,-0.059328,,0.1
0.4,0.35,1,1,0,-0.048831,,0.1
0.4,0.4,1,1,0,-0.038641,,0.1
0.4,0.45,1,1,0,-0.028597,,0.1
0.4,0.5,1,1,0,-0.018628,,0.1
0.4,0.55,1,1,0,-0.0086056,,0.1
0.4,0.6,1,1,0,0.0017217,,0.1
0.4,0.65,1,1,0,0.012811,,0.1
0.4,0.7,1,1,0,0.025932,,0.1
0.4,0.75,1,1,0,0.044229,,0.1
0.4,0.8,1,1,0,0.075069,,0.1
0.4,0.85,1,1,0,0.13642,,0.1
0.4,0.9,1,1,0,0.25863,,0.1
0.4,0.95,1,1,0,0.52257,,0.1
0.4,1,1,0.5,0,0.70578,,0.1
0.5,0,0,0,0,3.08E-09,,
0.5,0.05,0,0,0,-0.00020198,,
0.5,0.1,0,0,0,-0.00043144,,
0.5,0.15,0,0,0,-0.00031694,,
0.5,0.2,0,0,0,0.00013797,,
0.5,0.25,0,0,0,0.00092459,,
0.5,0.3,0,0,0,0.0020146,,
0.5,0.35,0,0,0,0.0033683,,
0.5,0.4,0,0,0,0.0049396,,
0.5,0.45,0,0,0,0.0066762,,
0.5,0.5,0,0,0,0.0085188,,
0.5,0.55,0,0,0,0.010402,,
0.5,0.6,0,0,0,0.012253,,
0.5,0.65,0,0,0,0.013997,,
0.5,0.7,0,0,0,0.015557,,
0.5,0.75,0,0,0,0.016856,,
0.5,0.8,0,0,0,0.017825,,
0.5,0.85,0,0,0,0.018409,,
0.5,0.9,0,0,0,0.01859,,
0.5,0.95,0,0,0,0.018367,,
0.5,1,0,0,0,0.018153,,
0.5,0,0.05,0,0,0.00019879,,
0.5,0.05,0.05,-0.00078959,0.00078317,-6.10E-06,,
0.5,0.1,0.05,-0.0025125,0.0014286,-0.00022686,,
0.5,0.15,0.05,-0.0048693,0.0016785,-9.57E-05,,
0.5,0.2,0.05,-0.0072996,0.0016654,0.00035863,,
0.5,0.25,0.05,-0.0095796,0.0015196,0.0011268,,
0.5,0.3,0.05,-0.011592,0.0013046,0.0021867,,
0.5,0.35,0.05,-0.01326,0.001046,0.0035029,,
0.5,0.4,0.05,-0.01453,0.0007544,0.005032,,
0.5,0.45,0.05,-0.015362,0.00043634,0.0067234,,
0.5,0.5,0.05,-0.015725,9.82E-05,0.0085194,,
0.5,0.55,0.05,-0.015597,-0.00025286,0.010355,,
0.5,0.6,0.05,-0.014968,-0.00060789,0.012161,,
0.5,0.65,0.05,-0.013842,-0.00095606,0.013862,,
0.5,0.7,0.05,-0.012241,-0.0012832,0.015384,,
0.5,0.75,0.05,-0.010209,-0.0015681,0.016652,,
0.5,0.8,0.05,-0.0078286,-0.0017717,0.0176,,
0.5,0.85,0.05,-0.0052406,-0.0018157,0.018183,,
0.5,0.9,0.05,-0.0027078,-0.0015572,0.01838,,
0.5,0.95,0.05,-0.00085108,-0.00085961,0.018164,,
0.5,1,0.05,0,0,0.017948,,
0.5,0,0.1,0,0,0.00043225,,
0.5,0.05,0.1,-0.0014925,0.0025189,0.00020228,,
0.5,0.1,0.1,-0.0042901,0.0041422,-3.51E-05,,
0.5,0.15,0.1,-0.0079595,0.0047403,0.00010978,,
0.5,0.2,0.1,-0.011702,0.0046797,0.00056278,,
0.5,0.25,0.1,-0.015199,0.0042656,0.0013098,,
0.5,0.3,0.1,-0.018279,0.0036558,0.002336,,
0.5,0.35,0.1,-0.020825,0.00292,0.0036113,,
0.5,0.4,0.1,-0.022757,0.0020911,0.005096,,
0.5,0.45,0.1,-0.024012,0.0011903,0.0067418,,
0.5,0.5,0.1,-0.024547,0.00023719,0.008493,,
0.5,0.55,0.1,-0.02433,-0.00074699,0.010286,,
0.5,0.6,0.1,-0.023351,-0.0017373,0.012053,,
0.5,0.65,0.1,-0.021618,-0.0027033,0.013719,,
0.5,0.7,0.1,-0.019164,-0.0036053,0.01521,,
0.5,0.75,0.1,-0.016058,-0.0043846,0.016455,,
0.5,0.8,0.1,-0.012426,-0.0049389,0.017392,,
0.5,0.85,0.1,-0.0084683,-0.0050748,0.017979,,
0.5,0.9,0.1,-0.004559,-0.0044568,0.018191,,
0.5,0.95,0.1,-0.0015785,-0.0027098,0.017955,,
0.5,1,0.1,0,0,0.01771,,
0.5,0,0.15,0,0,0.00033336,,
0.5,0.05,0.15,-0.0019034,0.0050333,5.79E-05,,
0.5,0.1,0.15,-0.0053467,0.0079152,-0.00023405,,
0.5,0.15,0.15,-0.0097925,0.0089266,-9.77E-05,,
0.5,0.2,0.15,-0.014288,0.0087742,0.00035805,,
0.5,0.25,0.15,-0.018469,0.0079844,0.0011114,,
0.5,0.3,0.15,-0.022141,0.0068328,0.0021483,,
0.5,0.35,0.15,-0.025173,0.0054462,0.0034397,,
0.5,0.4,0.15,-0.02747,0.0038873,0.0049468,,
0.5,0.45,0.15,-0.028964,0.0021977,0.0066223,,
0.5,0.5,0.15,-0.029602,0.00041465,0.0084102,,
0.5,0.55,0.15,-0.029352,-0.0014226,0.010247,,
0.5,0.6,0.15,-0.028196,-0.0032683,0.012062,,
0.5,0.65,0.15,-0.026141,-0.0050667,0.01378,,
0.5,0.7,0.15,-0.023225,-0.0067448,0.015323,,
0.5,0.75,0.15,-0.019522,-0.0081944,0.016615,,
0.5,0.8,0.15,-0.015175,-0.0092315,0.017588,,
0.5,0.85,0.15,-0.010413,-0.0095168,0.018198,,
0.5,0.9,0.15,-0.00567,-0.0084707,0.018408,,
0.5,0.95,0.15,-0.002003,-0.005371,0.018112,,
0.5,1,0.15,0,0,0.017815,,
0.5,0,0.2,0,0,-0.00012033,,
0.5,0.05,0.2,-0.002165,0.0079369,-0.00044004,,
0.5,0.1,0.2,-0.0060705,0.012236,-0.00078714,,
0.5,0.15,0.2,-0.011089,0.013684,-0.00065854,,
0.5,0.2,0.2,-0.016137,0.013402,-0.00018814,,
0.5,0.25,0.2,-0.020813,0.012173,0.00059587,,
0.5,0.3,0.2,-0.024911,0.010406,0.0016784,,
0.5,0.35,0.2,-0.028293,0.0082865,0.0030301,,
0.5,0.4,0.2,-0.030861,0.0059111,0.004612,,
0.5,0.45,0.2,-0.032542,0.0033421,0.0063761,,
0.5,0.5,0.2,-0.033283,0.00063408,0.0082657,,
0.5,0.55,0.2,-0.033042,-0.0021558,0.010215,,
0.5,0.6,0.2,-0.031797,-0.0049617,0.012151,,
0.5,0.65,0.2,-0.029547,-0.0077017,0.013992,,
0.5,0.7,0.2,-0.02632,-0.010267,0.015653,,
0.5,0.75,0.2,-0.022188,-0.012494,0.01705,,
0.5,0.8,0.2,-0.017298,-0.014105,0.018106,,
0.5,0.85,0.2,-0.011903,-0.014595,0.018766,,
0.5,0.9,0.2,-0.0064925,-0.013093,0.018983,,
0.5,0.95,0.2,-0.0022923,-0.0084547,0.018624,,
0.5,1,0.2,0,0,0.018274,,
0.5,0,0.25,0,0,-0.00096306,,
0.5,0.05,0.25,-0.0024103,0.011169,-0.0013261,,
0.5,0.1,0.25,-0.0067694,0.017039,-0.0017253,,
0.5,0.15,0.25,-0.012359,0.018952,-0.0015965,,
0.5,0.2,0.25,-0.01796,0.018507,-0.0010948,,
0.5,0.25,0.25,-0.023132,0.016783,-0.00025372,,
0.5,0.3,0.25,-0.027655,0.014333,0.00091029,,
0.5,0.35,0.25,-0.03139,0.011414,0.0023668,,
0.5,0.4,0.25,-0.034237,0.0081528,0.0040755,,
0.5,0.45,0.25,-0.036125,0.004633,0.0059874,,
0.5,0.5,0.25,-0.036995,0.0009245,0.0080439,,
0.5,0.55,0.25,-0.036802,-0.0029012,0.010176,,
0.5,0.6,0.25,-0.035512,-0.0067609,0.012306,,
0.5,0.65,0.25,-0.033106,-0.010548,0.014344,,
0.5,0.7,0.25,-0.029595,-0.014117,0.016197,,
0.5,0.75,0.25,-0.025039,-0.017242,0.017765,,
0.5,0.8,0.25,-0.019584,-0.019536,0.018956,,
0.5,0.85,0.25,-0.013507,-0.020295,0.019701,,
0.5,0.9,0.25,-0.0073677,-0.018307,0.019942,,
0.5,0.95,0.25,-0.0025918,-0.011932,0.019522,,
0.5,1,0.25,0,0,0.019116,,
0.5,0,0.3,0,0,-0.0022294,,
0.5,0.05,0.3,-0.0027096,0.014781,-0.0026416,,
0.5,0.1,0.3,-0.0076129,0.022403,-0.0030972,,
0.5,0.15,0.3,-0.013885,0.024817,-0.0029593,,
0.5,0.2,0.3,-0.020143,0.024171,-0.0024067,,
0.5,0.25,0.3,-0.025898,0.021884,-0.0014794,,
0.5,0.3,0.3,-0.03092,0.018676,-0.0001955,,
0.5,0.35,0.3,-0.035067,0.01488,0.0014126,,
0.5,0.4,0.3,-0.038245,0.010658,0.0033031,,
0.5,0.45,0.3,-0.040387,0.0061129,0.0054254,,
0.5,0.5,0.3,-0.041432,0.0013241,0.0077183,,
0.5,0.55,0.3,-0.041327,-0.0036278,0.01011,,
0.5,0.6,0.3,-0.040022,-0.0086485,0.012515,,
0.5,0.65,0.3,-0.037473,-0.013612,0.014836,,
0.5,0.7,0.3,-0.033662,-0.018334,0.016964,,
0.5,0.75,0.3,-0.028621,-0.022519,0.018782,,
0.5,0.8,0.3,-0.022487,-0.025646,0.020175,,
0.5,0.85,0.3,-0.015559,-0.026767,0.021054,,
0.5,0.9,0.3,-0.0084957,-0.024259,0.021341,,
0.5,0.95,0.3,-0.0029809,-0.0159,0.02085,,
0.5,1,0.3,0,0,0.020375,,
0.5,0,0.35,0,0,-0.0039651,,
0.5,0.05,0.35,-0.0030998,0.018871,-0.0044379,,
0.5,0.1,0.35,-0.0086953,0.028467,-0.0049601,,
0.5,0.15,0.35,-0.015823,0.03142,-0.0048036,,
0.5,0.2,0.35,-0.022892,0.03052,-0.0041786,,
0.5,0.25,0.35,-0.029357,0.027579,-0.0031333,,
0.5,0.3,0.35,-0.034976,0.023518,-0.001689,,
0.5,0.35,0.35,-0.039613,0.018753,0.0001196,,
0.5,0.4,0.35,-0.043187,0.013487,0.0022489,,
0.5,0.45,0.35,-0.045639,0.0078341,0.0046465,,
0.5,0.5,0.35,-0.046914,0.0018803,0.0072492,,
0.5,0.55,0.35,-0.046949,-0.0042965,0.0099813,,
0.5,0.6,0.35,-0.045673,-0.010601,0.012752,,
0.5,0.65,0.35,-0.043006,-0.016897,0.015453,,
0.5,0.7,0.35,-0.038882,-0.022966,0.017958,,
0.5,0.75,0.35,-0.033284,-0.028432,0.020126,,
0.5,0.8,0.35,-0.026319,-0.032609,0.021808,,
0.5,0.85,0.35,-0.018305,-0.03424,0.022884,,
0.5,0.9,0.35,-0.010022,-0.031184,0.023247,,
0.5,0.95,0.35,-0.0035129,-0.020523,0.022669,,
0.5,1,0.35,0,0,0.022101,,
0.5,0,0.4,0,0,-0.0062361,,
0.5,0.05,0.4,-0.0036108,0.023581,-0.0067855,,
0.5,0.1,0.4,-0.010093,0.035418,-0.0073893,,
0.5,0.15,0.4,-0.018295,0.038943,-0.0072036,,
0.5,0.2,0.4,-0.026359,0.037704,-0.0064813,,
0.5,0.25,0.4,-0.033672,0.033989,-0.0052835,,
0.5,0.3,0.4,-0.03999,0.028949,-0.0036355,,
0.5,0.35,0.4,-0.045192,0.023106,-0.0015753,,
0.5,0.4,0.4,-0.049222,0.0167,0.00085153,,
0.5,0.45,0.4,-0.052042,0.0098558,0.0035916,,
0.5,0.5,0.4,-0.05361,0.0026527,0.0065802,,
0.5,0.55,0.4,-0.053858,-0.0048487,0.0097401,,
0.5,0.6,0.4,-0.052686,-0.012571,0.012976,,
0.5,0.65,0.4,-0.049965,-0.020383,0.016169,,
0.5,0.7,0.4,-0.045556,-0.028045,0.019174,,
0.5,0.75,0.4,-0.039359,-0.035093,0.021816,,
0.5,0.8,0.4,-0.031407,-0.040637,0.023905,,
0.5,0.85,0.4,-0.022018,-0.043015,0.02527,,
0.5,0.9,0.4,-0.012116,-0.039413,0.025756,,
0.5,0.95,0.4,-0.0042505,-0.026038,0.025065,,
0.5,1,0.4,0,0,0.024371,,
0.5,0,0.45,0,0,-0.0091335,,
0.5,0.05,0.45,-0.0042819,0.029092,-0.009781,,
0.5,0.1,0.45,-0.0119,0.043496,-0.010486,,
0.5,0.15,0.45,-0.021443,0.047604,-0.010257,,
0.5,0.2,0.45,-0.030709,0.045894,-0.0094071,,
0.5,0.25,0.45,-0.039009,0.041231,-0.0080169,,
0.5,0.3,0.45,-0.04611,0.035053,-0.0061181,,
0.5,0.35,0.45,-0.051932,0.027999,-0.0037525,,
0.5,0.4,0.45,-0.056461,0.020353,-0.00096765,,
0.5,0.45,0.45,-0.059699,0.012239,0.0021827,,
0.5,0.5,0.45,-0.06163,0.0037138,0.0056343,,
0.5,0.55,0.45,-0.062189,-0.005198,0.0093128,,
0.5,0.6,0.45,-0.061244,-0.014464,0.013122,,
0.5,0.65,0.45,-0.058603,-0.023992,0.016934,,
0.5,0.7,0.45,-0.054021,-0.033546,0.020587,,
0.5,0.75,0.45,-0.047254,-0.042581,0.023868,,
0.5,0.8,0.45,-0.038199,-0.049956,0.026527,,
0.5,0.85,0.45,-0.027102,-0.053475,0.028317,,
0.5,0.9,0.45,-0.015047,-0.049406,0.029001,,
0.5,0.95,0.45,-0.0053003,-0.032789,0.028162,,
0.5,1,0.45,0,0,0.02729,,
0.5,0,0.5,0,0,-0.012781,,
0.5,0.05,0.5,-0.0051775,0.035641,-0.013555,,
0.5,0.1,0.5,-0.014259,0.052996,-0.014385,,
0.5,0.15,0.5,-0.025469,0.057655,-0.01409,,
0.5,0.2,0.5,-0.036159,0.055263,-0.013073,,
0.5,0.25,0.5,-0.045568,0.049412,-0.011442,,
0.5,0.3,0.5,-0.053504,0.041887,-0.0092384,,
0.5,0.35,0.5,-0.059958,0.033469,-0.0065097,,
0.5,0.4,0.5,-0.064993,0.024482,-0.0033052,,
0.5,0.45,0.5,-0.068679,0.015041,0.00032275,,
0.5,0.5,0.5,-0.071042,0.0051563,0.0043152,,
0.5,0.55,0.5,-0.072034,-0.005211,0.0086018,,
0.5,0.6,0.5,-0.071506,-0.016114,0.013092,,
0.5,0.65,0.5,-0.069185,-0.027551,0.017664,,
0.5,0.7,0.5,-0.064678,-0.039341,0.02214,,
0.5,0.75,0.5,-0.057523,-0.050891,0.026271,,
0.5,0.8,0.5,-0.047353,-0.060778,0.029727,,
0.5,0.85,0.5,-0.034211,-0.066093,0.032154,,
0.5,0.9,0.5,-0.019291,-0.061807,0.033167,,
